,match_id,match_venue,match_innings,batting_team,bowling_team,boundry_runs,wickets fallen,run_rate,total_score,Stadium_Category
1254,1082646.0,Feroz Shah Kotla,1.0,Royal Challengers Bangalore,Delhi Daredevils,5.0,1.0,6.166666666666667,37.0,Low scoring
1255,1082646.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Royal Challengers Bangalore,6.0,2.0,7.0,42.0,Medium scoring
1256,1082647.0,Wankhede Stadium,1.0,Rising Pune Supergiant,Mumbai Indians,3.0,2.0,5.5,33.0,Low scoring
1257,1082647.0,Wankhede Stadium,2.0,Mumbai Indians,Rising Pune Supergiant,5.0,3.0,7.0,42.0,Medium scoring
1258,1082648.0,M Chinnaswamy Stadium,1.0,Sunrisers Hyderabad,Kolkata Knight Riders,3.0,1.0,5.0,30.0,Low scoring
1259,1082649.0,M Chinnaswamy Stadium,1.0,Kolkata Knight Riders,Mumbai Indians,7.0,6.0,12.166666666666666,73.0,High scoring
1260,1082649.0,M Chinnaswamy Stadium,2.0,Mumbai Indians,Kolkata Knight Riders,3.0,3.0,6.0,36.0,Low scoring
1261,1082650.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Mumbai Indians,Rising Pune Supergiant,4.0,2.0,5.333333333333333,32.0,Low scoring
1262,1082650.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Rising Pune Supergiant,Mumbai Indians,3.0,1.0,6.333333333333333,38.0,Low scoring
1263,1175356.0,MA Chidambaram Stadium,1.0,Royal Challengers Bangalore,Chennai Super Kings,2.0,2.0,5.5,33.0,Low scoring
1264,1175356.0,MA Chidambaram Stadium,2.0,Chennai Super Kings,Royal Challengers Bangalore,1.0,1.0,2.6666666666666665,16.0,Low scoring
1265,1175357.0,Eden Gardens,1.0,Sunrisers Hyderabad,Kolkata Knight Riders,7.0,0.0,9.0,54.0,High scoring
1266,1175357.0,Eden Gardens,2.0,Kolkata Knight Riders,Sunrisers Hyderabad,8.0,1.0,7.833333333333333,47.0,Medium scoring
1267,1175358.0,Wankhede Stadium,1.0,Delhi Capitals,Mumbai Indians,6.0,2.0,7.5,45.0,Medium scoring
1268,1175358.0,Wankhede Stadium,2.0,Mumbai Indians,Delhi Capitals,7.0,3.0,7.666666666666667,46.0,Medium scoring
1269,1175359.0,Sawai Mansingh Stadium,1.0,Kings XI Punjab,Rajasthan Royals,4.0,1.0,5.333333333333333,32.0,Low scoring
1270,1175359.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Kings XI Punjab,13.0,0.0,10.666666666666666,64.0,High scoring
1271,1175360.0,Arun Jaitley Stadium,1.0,Delhi Capitals,Chennai Super Kings,8.0,1.0,7.166666666666667,43.0,Medium scoring
1272,1175360.0,Arun Jaitley Stadium,2.0,Chennai Super Kings,Delhi Capitals,10.0,1.0,9.666666666666666,58.0,High scoring
1273,1175361.0,Eden Gardens,1.0,Kolkata Knight Riders,Kings XI Punjab,8.0,2.0,8.833333333333334,53.0,Medium scoring
1274,1175361.0,Eden Gardens,2.0,Kings XI Punjab,Kolkata Knight Riders,8.0,2.0,8.5,51.0,Medium scoring
1275,1175362.0,M.Chinnaswamy Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,10.0,0.0,8.666666666666666,52.0,Medium scoring
1276,1175362.0,M.Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,11.0,1.0,10.0,60.0,High scoring
1277,1175363.0,Rajiv Gandhi International Stadium,1.0,Rajasthan Royals,Sunrisers Hyderabad,3.0,1.0,5.833333333333333,35.0,Low scoring
1278,1175363.0,Rajiv Gandhi International Stadium,2.0,Sunrisers Hyderabad,Rajasthan Royals,12.0,0.0,11.5,69.0,High scoring
1279,1175364.0,Punjab Cricket Association IS Bindra Stadium,1.0,Mumbai Indians,Kings XI Punjab,9.0,1.0,10.333333333333334,62.0,High scoring
1280,1175364.0,Punjab Cricket Association IS Bindra Stadium,2.0,Kings XI Punjab,Mumbai Indians,6.0,0.0,6.333333333333333,38.0,Low scoring
1281,1175365.0,Arun Jaitley Stadium,1.0,Kolkata Knight Riders,Delhi Capitals,6.0,2.0,6.0,36.0,Low scoring
1282,1175365.0,Arun Jaitley Stadium,2.0,Delhi Capitals,Kolkata Knight Riders,7.0,1.0,7.5,45.0,Medium scoring
1283,1175366.0,Rajiv Gandhi International Stadium,1.0,Sunrisers Hyderabad,Royal Challengers Bangalore,10.0,0.0,9.833333333333334,59.0,High scoring
1284,1175366.0,Rajiv Gandhi International Stadium,2.0,Royal Challengers Bangalore,Sunrisers Hyderabad,3.0,3.0,5.0,30.0,Low scoring
1285,1175367.0,MA Chidambaram Stadium,1.0,Chennai Super Kings,Rajasthan Royals,5.0,3.0,4.833333333333333,29.0,Low scoring
1286,1175367.0,MA Chidambaram Stadium,2.0,Rajasthan Royals,Chennai Super Kings,7.0,3.0,7.333333333333333,44.0,Medium scoring
1287,1175368.0,Punjab Cricket Association IS Bindra Stadium,1.0,Kings XI Punjab,Delhi Capitals,10.0,2.0,9.0,54.0,High scoring
1288,1175368.0,Punjab Cricket Association IS Bindra Stadium,2.0,Delhi Capitals,Kings XI Punjab,7.0,1.0,8.166666666666666,49.0,Medium scoring
1289,1175369.0,Sawai Mansingh Stadium,1.0,Royal Challengers Bangalore,Rajasthan Royals,7.0,0.0,8.0,48.0,Medium scoring
1290,1175369.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Royal Challengers Bangalore,9.0,0.0,9.166666666666666,55.0,High scoring
1291,1175370.0,Wankhede Stadium,1.0,Mumbai Indians,Chennai Super Kings,7.0,1.0,6.666666666666667,40.0,Medium scoring
1292,1175370.0,Wankhede Stadium,2.0,Chennai Super Kings,Mumbai Indians,6.0,3.0,5.666666666666667,34.0,Low scoring
1293,1175371.0,Arun Jaitley Stadium,1.0,Delhi Capitals,Sunrisers Hyderabad,4.0,2.0,6.0,36.0,Low scoring
1294,1175371.0,Arun Jaitley Stadium,2.0,Sunrisers Hyderabad,Delhi Capitals,10.0,0.0,10.333333333333334,62.0,High scoring
1295,1175372.0,M.Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Kolkata Knight Riders,8.0,0.0,8.833333333333334,53.0,Medium scoring
1296,1175372.0,M.Chinnaswamy Stadium,2.0,Kolkata Knight Riders,Royal Challengers Bangalore,9.0,1.0,9.833333333333334,59.0,High scoring
1297,1178393.0,MA Chidambaram Stadium,1.0,Chennai Super Kings,Kings XI Punjab,8.0,0.0,9.0,54.0,High scoring
1298,1178393.0,MA Chidambaram Stadium,2.0,Kings XI Punjab,Chennai Super Kings,5.0,2.0,7.666666666666667,46.0,Medium scoring
1299,1178394.0,Rajiv Gandhi International Stadium,1.0,Mumbai Indians,Sunrisers Hyderabad,3.0,2.0,5.0,30.0,Low scoring
1300,1178394.0,Rajiv Gandhi International Stadium,2.0,Sunrisers Hyderabad,Mumbai Indians,6.0,2.0,6.5,39.0,Medium scoring
1301,1178395.0,M.Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Delhi Capitals,4.0,1.0,6.666666666666667,40.0,Medium scoring
1302,1178395.0,M.Chinnaswamy Stadium,2.0,Delhi Capitals,Royal Challengers Bangalore,8.0,1.0,8.833333333333334,53.0,Medium scoring
1303,1178396.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Kolkata Knight Riders,4.0,1.0,4.666666666666667,28.0,Low scoring
1304,1178396.0,Sawai Mansingh Stadium,2.0,Kolkata Knight Riders,Rajasthan Royals,13.0,0.0,10.833333333333334,65.0,High scoring
1305,1178397.0,Punjab Cricket Association IS Bindra Stadium,1.0,Sunrisers Hyderabad,Kings XI Punjab,2.0,1.0,4.5,27.0,Low scoring
1306,1178397.0,Punjab Cricket Association IS Bindra Stadium,2.0,Kings XI Punjab,Sunrisers Hyderabad,5.0,1.0,6.333333333333333,38.0,Low scoring
1307,1178398.0,MA Chidambaram Stadium,1.0,Kolkata Knight Riders,Chennai Super Kings,4.0,4.0,4.833333333333333,29.0,Low scoring
1308,1178398.0,MA Chidambaram Stadium,2.0,Chennai Super Kings,Kolkata Knight Riders,6.0,2.0,6.666666666666667,40.0,Medium scoring
1309,1178399.0,Wankhede Stadium,1.0,Kings XI Punjab,Mumbai Indians,7.0,0.0,8.333333333333334,50.0,Medium scoring
1310,1178399.0,Wankhede Stadium,2.0,Mumbai Indians,Kings XI Punjab,8.0,1.0,8.333333333333334,50.0,Medium scoring
1311,1178400.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Chennai Super Kings,10.0,3.0,9.0,54.0,High scoring
1312,1178400.0,Sawai Mansingh Stadium,2.0,Chennai Super Kings,Rajasthan Royals,2.0,4.0,4.0,24.0,Low scoring
1313,1178401.0,Eden Gardens,1.0,Kolkata Knight Riders,Delhi Capitals,8.0,1.0,6.833333333333333,41.0,Medium scoring
1314,1178401.0,Eden Gardens,2.0,Delhi Capitals,Kolkata Knight Riders,10.0,2.0,9.5,57.0,High scoring
1315,1178402.0,Wankhede Stadium,1.0,Mumbai Indians,Rajasthan Royals,8.0,0.0,9.5,57.0,High scoring
1316,1178402.0,Wankhede Stadium,2.0,Rajasthan Royals,Mumbai Indians,11.0,0.0,9.833333333333334,59.0,High scoring
1317,1178403.0,Punjab Cricket Association IS Bindra Stadium,1.0,Kings XI Punjab,Royal Challengers Bangalore,11.0,0.0,10.0,60.0,High scoring
1318,1178403.0,Punjab Cricket Association IS Bindra Stadium,2.0,Royal Challengers Bangalore,Kings XI Punjab,12.0,1.0,10.5,63.0,High scoring
1319,1178404.0,Eden Gardens,1.0,Kolkata Knight Riders,Chennai Super Kings,9.0,1.0,8.166666666666666,49.0,Medium scoring
1320,1178404.0,Eden Gardens,2.0,Chennai Super Kings,Kolkata Knight Riders,9.0,2.0,7.333333333333333,44.0,Medium scoring
1321,1178405.0,Rajiv Gandhi International Stadium,1.0,Delhi Capitals,Sunrisers Hyderabad,8.0,2.0,8.5,51.0,Medium scoring
1322,1178405.0,Rajiv Gandhi International Stadium,2.0,Sunrisers Hyderabad,Delhi Capitals,5.0,0.0,6.666666666666667,40.0,Medium scoring
1323,1178406.0,Wankhede Stadium,1.0,Royal Challengers Bangalore,Mumbai Indians,7.0,1.0,7.5,45.0,Medium scoring
1324,1178406.0,Wankhede Stadium,2.0,Mumbai Indians,Royal Challengers Bangalore,11.0,0.0,11.166666666666666,67.0,High scoring
1325,1178407.0,Punjab Cricket Association IS Bindra Stadium,1.0,Kings XI Punjab,Rajasthan Royals,5.0,1.0,6.5,39.0,Medium scoring
1326,1178407.0,Punjab Cricket Association IS Bindra Stadium,2.0,Rajasthan Royals,Kings XI Punjab,5.0,1.0,9.0,54.0,High scoring
1327,1178408.0,Rajiv Gandhi International Stadium,1.0,Chennai Super Kings,Sunrisers Hyderabad,6.0,0.0,6.833333333333333,41.0,Medium scoring
1328,1178408.0,Rajiv Gandhi International Stadium,2.0,Sunrisers Hyderabad,Chennai Super Kings,12.0,1.0,11.333333333333334,68.0,High scoring
1329,1136561.0,Wankhede Stadium,1.0,Mumbai Indians,Chennai Super Kings,5.0,2.0,6.5,39.0,Medium scoring
1330,1136561.0,Wankhede Stadium,2.0,Chennai Super Kings,Mumbai Indians,6.0,2.0,7.0,42.0,Medium scoring
1331,1136562.0,Punjab Cricket Association IS Bindra Stadium,1.0,Delhi Daredevils,Kings XI Punjab,5.0,1.0,7.5,45.0,Medium scoring
1332,1136562.0,Punjab Cricket Association IS Bindra Stadium,2.0,Kings XI Punjab,Delhi Daredevils,14.0,2.0,12.166666666666666,73.0,High scoring
1333,1136563.0,Eden Gardens,1.0,Royal Challengers Bangalore,Kolkata Knight Riders,7.0,1.0,8.666666666666666,52.0,Medium scoring
1334,1136563.0,Eden Gardens,2.0,Kolkata Knight Riders,Royal Challengers Bangalore,11.0,2.0,11.166666666666666,67.0,High scoring
1335,1136564.0,Rajiv Gandhi International Stadium,1.0,Rajasthan Royals,Sunrisers Hyderabad,7.0,1.0,8.0,48.0,Medium scoring
1336,1136564.0,Rajiv Gandhi International Stadium,2.0,Sunrisers Hyderabad,Rajasthan Royals,9.0,1.0,8.833333333333334,53.0,Medium scoring
1337,1136565.0,MA Chidambaram Stadium,1.0,Kolkata Knight Riders,Chennai Super Kings,11.0,2.0,10.666666666666666,64.0,High scoring
1338,1136565.0,MA Chidambaram Stadium,2.0,Chennai Super Kings,Kolkata Knight Riders,11.0,1.0,12.5,75.0,High scoring
1339,1136566.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Delhi Daredevils,6.0,2.0,8.5,51.0,Medium scoring
1340,1136566.0,Sawai Mansingh Stadium,2.0,Delhi Daredevils,Rajasthan Royals,9.0,4.0,10.0,60.0,High scoring
1341,1136567.0,Rajiv Gandhi International Stadium,1.0,Mumbai Indians,Sunrisers Hyderabad,9.0,3.0,9.0,54.0,High scoring
1342,1136567.0,Rajiv Gandhi International Stadium,2.0,Sunrisers Hyderabad,Mumbai Indians,9.0,0.0,9.333333333333334,56.0,High scoring
1343,1136568.0,M.Chinnaswamy Stadium,1.0,Kings XI Punjab,Royal Challengers Bangalore,9.0,3.0,8.333333333333334,50.0,Medium scoring
1344,1136568.0,M.Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Kings XI Punjab,7.0,2.0,6.833333333333333,41.0,Medium scoring
1345,1136569.0,Wankhede Stadium,1.0,Mumbai Indians,Delhi Daredevils,15.0,0.0,14.0,84.0,High scoring
1346,1136569.0,Wankhede Stadium,2.0,Delhi Daredevils,Mumbai Indians,8.0,1.0,8.833333333333334,53.0,Medium scoring
1347,1136570.0,Eden Gardens,1.0,Kolkata Knight Riders,Sunrisers Hyderabad,9.0,1.0,8.166666666666666,49.0,Medium scoring
1348,1136570.0,Eden Gardens,2.0,Sunrisers Hyderabad,Kolkata Knight Riders,8.0,2.0,7.666666666666667,46.0,Medium scoring
1349,1136571.0,M.Chinnaswamy Stadium,1.0,Rajasthan Royals,Royal Challengers Bangalore,8.0,1.0,8.5,51.0,Medium scoring
1350,1136571.0,M.Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Rajasthan Royals,11.0,1.0,10.333333333333334,62.0,High scoring
1351,1136572.0,Punjab Cricket Association IS Bindra Stadium,1.0,Kings XI Punjab,Chennai Super Kings,15.0,0.0,12.5,75.0,High scoring
1352,1136572.0,Punjab Cricket Association IS Bindra Stadium,2.0,Chennai Super Kings,Kings XI Punjab,7.0,2.0,8.833333333333334,53.0,Medium scoring
1353,1136573.0,Eden Gardens,1.0,Kolkata Knight Riders,Delhi Daredevils,9.0,1.0,8.333333333333334,50.0,Medium scoring
1354,1136573.0,Eden Gardens,2.0,Delhi Daredevils,Kolkata Knight Riders,9.0,3.0,9.333333333333334,56.0,High scoring
1355,1136574.0,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,9.0,2.0,10.0,60.0,High scoring
1356,1136574.0,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,9.0,2.0,9.166666666666666,55.0,High scoring
1357,1136575.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Kolkata Knight Riders,7.0,0.0,8.0,48.0,Medium scoring
1358,1136575.0,Sawai Mansingh Stadium,2.0,Kolkata Knight Riders,Rajasthan Royals,10.0,1.0,8.833333333333334,53.0,Medium scoring
1359,1136576.0,Punjab Cricket Association IS Bindra Stadium,1.0,Kings XI Punjab,Sunrisers Hyderabad,7.0,0.0,8.166666666666666,49.0,Medium scoring
1360,1136576.0,Punjab Cricket Association IS Bindra Stadium,2.0,Sunrisers Hyderabad,Kings XI Punjab,5.0,3.0,6.666666666666667,40.0,Medium scoring
1361,1136577.0,Maharashtra Cricket Association Stadium,1.0,Chennai Super Kings,Rajasthan Royals,12.0,1.0,11.5,69.0,High scoring
1362,1136577.0,Maharashtra Cricket Association Stadium,2.0,Rajasthan Royals,Chennai Super Kings,3.0,3.0,5.833333333333333,35.0,Low scoring
1363,1136578.0,Eden Gardens,1.0,Kolkata Knight Riders,Kings XI Punjab,8.0,1.0,8.166666666666666,49.0,Medium scoring
1364,1136578.0,Eden Gardens,2.0,Kings XI Punjab,Kolkata Knight Riders,14.0,0.0,12.166666666666666,73.0,High scoring
1365,1136579.0,M.Chinnaswamy Stadium,1.0,Delhi Daredevils,Royal Challengers Bangalore,3.0,2.0,4.666666666666667,28.0,Low scoring
1366,1136579.0,M.Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Delhi Daredevils,6.0,2.0,7.166666666666667,43.0,Medium scoring
1367,1136580.0,Rajiv Gandhi International Stadium,1.0,Chennai Super Kings,Sunrisers Hyderabad,3.0,1.0,4.5,27.0,Low scoring
1368,1136580.0,Rajiv Gandhi International Stadium,2.0,Sunrisers Hyderabad,Chennai Super Kings,7.0,3.0,6.666666666666667,40.0,Medium scoring
1369,1136581.0,Sawai Mansingh Stadium,1.0,Mumbai Indians,Rajasthan Royals,6.0,1.0,7.166666666666667,43.0,Medium scoring
1370,1136581.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Mumbai Indians,5.0,2.0,7.166666666666667,43.0,Medium scoring
1371,1136582.0,Arun Jaitley Stadium,1.0,Kings XI Punjab,Delhi Daredevils,8.0,2.0,8.5,51.0,Medium scoring
1372,1136582.0,Arun Jaitley Stadium,2.0,Delhi Daredevils,Kings XI Punjab,6.0,3.0,8.0,48.0,Medium scoring
1373,1136583.0,Wankhede Stadium,1.0,Sunrisers Hyderabad,Mumbai Indians,7.0,4.0,8.5,51.0,Medium scoring
1374,1136583.0,Wankhede Stadium,2.0,Mumbai Indians,Sunrisers Hyderabad,3.0,3.0,3.6666666666666665,22.0,Low scoring
1375,1136584.0,M.Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Chennai Super Kings,8.0,1.0,8.666666666666666,52.0,Medium scoring
1376,1136584.0,M.Chinnaswamy Stadium,2.0,Chennai Super Kings,Royal Challengers Bangalore,9.0,2.0,9.166666666666666,55.0,High scoring
1377,1136585.0,Rajiv Gandhi International Stadium,1.0,Sunrisers Hyderabad,Kings XI Punjab,6.0,3.0,6.166666666666667,37.0,Low scoring
1378,1136585.0,Rajiv Gandhi International Stadium,2.0,Kings XI Punjab,Sunrisers Hyderabad,7.0,0.0,7.333333333333333,44.0,Medium scoring
1379,1136586.0,Arun Jaitley Stadium,1.0,Delhi Daredevils,Kolkata Knight Riders,10.0,0.0,9.5,57.0,High scoring
1380,1136586.0,Arun Jaitley Stadium,2.0,Kolkata Knight Riders,Delhi Daredevils,7.0,4.0,8.5,51.0,Medium scoring
1381,1136587.0,Maharashtra Cricket Association Stadium,1.0,Chennai Super Kings,Mumbai Indians,7.0,1.0,8.5,51.0,Medium scoring
1382,1136587.0,Maharashtra Cricket Association Stadium,2.0,Mumbai Indians,Chennai Super Kings,7.0,0.0,8.333333333333334,50.0,Medium scoring
1383,1136588.0,Sawai Mansingh Stadium,1.0,Sunrisers Hyderabad,Rajasthan Royals,5.0,1.0,6.5,39.0,Medium scoring
1384,1136588.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Sunrisers Hyderabad,6.0,1.0,7.166666666666667,43.0,Medium scoring
1385,1136589.0,M.Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Kolkata Knight Riders,6.0,0.0,6.666666666666667,40.0,Medium scoring
1386,1136589.0,M.Chinnaswamy Stadium,2.0,Kolkata Knight Riders,Royal Challengers Bangalore,8.0,0.0,8.5,51.0,Medium scoring
1387,1136590.0,Maharashtra Cricket Association Stadium,1.0,Chennai Super Kings,Delhi Daredevils,9.0,0.0,9.333333333333334,56.0,High scoring
1388,1136590.0,Maharashtra Cricket Association Stadium,2.0,Delhi Daredevils,Chennai Super Kings,10.0,2.0,9.833333333333334,59.0,High scoring
1389,1136591.0,M.Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Mumbai Indians,6.0,1.0,7.166666666666667,43.0,Medium scoring
1390,1136591.0,M.Chinnaswamy Stadium,2.0,Mumbai Indians,Royal Challengers Bangalore,5.0,3.0,6.666666666666667,40.0,Medium scoring
1391,1136592.0,Arun Jaitley Stadium,1.0,Delhi Daredevils,Rajasthan Royals,11.0,1.0,10.333333333333334,62.0,High scoring
1392,1136592.0,Arun Jaitley Stadium,2.0,Rajasthan Royals,Delhi Daredevils,12.0,0.0,13.166666666666666,79.0,High scoring
1393,1136593.0,Eden Gardens,1.0,Chennai Super Kings,Kolkata Knight Riders,11.0,1.0,9.5,57.0,High scoring
1394,1136593.0,Eden Gardens,2.0,Kolkata Knight Riders,Chennai Super Kings,11.0,2.0,9.333333333333334,56.0,High scoring
1395,1136594.0,Holkar Cricket Stadium,1.0,Kings XI Punjab,Mumbai Indians,7.0,0.0,8.166666666666666,49.0,Medium scoring
1396,1136594.0,Holkar Cricket Stadium,2.0,Mumbai Indians,Kings XI Punjab,4.0,1.0,6.5,39.0,Medium scoring
1397,1136595.0,Maharashtra Cricket Association Stadium,1.0,Royal Challengers Bangalore,Chennai Super Kings,7.0,1.0,7.833333333333333,47.0,Medium scoring
1398,1136595.0,Maharashtra Cricket Association Stadium,2.0,Chennai Super Kings,Royal Challengers Bangalore,6.0,1.0,7.0,42.0,Medium scoring
1399,1136596.0,Rajiv Gandhi International Stadium,1.0,Delhi Daredevils,Sunrisers Hyderabad,9.0,1.0,10.0,60.0,High scoring
1400,1136596.0,Rajiv Gandhi International Stadium,2.0,Sunrisers Hyderabad,Delhi Daredevils,7.0,0.0,9.166666666666666,55.0,High scoring
1401,1136597.0,Wankhede Stadium,1.0,Mumbai Indians,Kolkata Knight Riders,10.0,0.0,9.333333333333334,56.0,High scoring
1402,1136597.0,Wankhede Stadium,2.0,Kolkata Knight Riders,Mumbai Indians,7.0,2.0,7.833333333333333,47.0,Medium scoring
1403,1136598.0,Holkar Cricket Stadium,1.0,Rajasthan Royals,Kings XI Punjab,5.0,2.0,7.5,45.0,Medium scoring
1404,1136598.0,Holkar Cricket Stadium,2.0,Kings XI Punjab,Rajasthan Royals,6.0,2.0,5.666666666666667,34.0,Low scoring
1405,1136599.0,Rajiv Gandhi International Stadium,1.0,Sunrisers Hyderabad,Royal Challengers Bangalore,4.0,2.0,6.333333333333333,38.0,Low scoring
1406,1136599.0,Rajiv Gandhi International Stadium,2.0,Royal Challengers Bangalore,Sunrisers Hyderabad,9.0,1.0,9.166666666666666,55.0,High scoring
1407,1136600.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Kings XI Punjab,10.0,1.0,10.5,63.0,High scoring
1408,1136600.0,Sawai Mansingh Stadium,2.0,Kings XI Punjab,Rajasthan Royals,4.0,3.0,5.5,33.0,Low scoring
1409,1136601.0,Eden Gardens,1.0,Mumbai Indians,Kolkata Knight Riders,8.0,1.0,7.833333333333333,47.0,Medium scoring
1410,1136601.0,Eden Gardens,2.0,Kolkata Knight Riders,Mumbai Indians,9.0,2.0,7.833333333333333,47.0,Medium scoring
1411,1136602.0,Arun Jaitley Stadium,1.0,Delhi Daredevils,Sunrisers Hyderabad,6.0,2.0,6.333333333333333,38.0,Low scoring
1412,1136602.0,Arun Jaitley Stadium,2.0,Sunrisers Hyderabad,Delhi Daredevils,7.0,1.0,8.5,51.0,Medium scoring
1413,1136603.0,Sawai Mansingh Stadium,1.0,Chennai Super Kings,Rajasthan Royals,8.0,1.0,9.166666666666666,55.0,High scoring
1414,1136603.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Chennai Super Kings,11.0,2.0,9.5,57.0,High scoring
1415,1136604.0,Holkar Cricket Stadium,1.0,Kolkata Knight Riders,Kings XI Punjab,9.0,1.0,9.833333333333334,59.0,High scoring
1416,1136604.0,Holkar Cricket Stadium,2.0,Kings XI Punjab,Kolkata Knight Riders,8.0,2.0,9.666666666666666,58.0,High scoring
1417,1136605.0,Arun Jaitley Stadium,1.0,Delhi Daredevils,Royal Challengers Bangalore,6.0,2.0,7.333333333333333,44.0,Medium scoring
1418,1136605.0,Arun Jaitley Stadium,2.0,Royal Challengers Bangalore,Delhi Daredevils,9.0,2.0,9.666666666666666,58.0,High scoring
1419,1136606.0,Maharashtra Cricket Association Stadium,1.0,Sunrisers Hyderabad,Chennai Super Kings,4.0,1.0,4.666666666666667,28.0,Low scoring
1420,1136606.0,Maharashtra Cricket Association Stadium,2.0,Chennai Super Kings,Sunrisers Hyderabad,8.0,0.0,8.833333333333334,53.0,Medium scoring
1421,1136607.0,Wankhede Stadium,1.0,Mumbai Indians,Rajasthan Royals,9.0,0.0,8.5,51.0,Medium scoring
1422,1136607.0,Wankhede Stadium,2.0,Rajasthan Royals,Mumbai Indians,7.0,1.0,8.5,51.0,Medium scoring
1423,1136608.0,Holkar Cricket Stadium,1.0,Kings XI Punjab,Royal Challengers Bangalore,8.0,3.0,7.833333333333333,47.0,Medium scoring
1424,1136608.0,Holkar Cricket Stadium,2.0,Royal Challengers Bangalore,Kings XI Punjab,11.0,0.0,11.0,66.0,High scoring
1425,1136609.0,Eden Gardens,1.0,Rajasthan Royals,Kolkata Knight Riders,13.0,1.0,11.333333333333334,68.0,High scoring
1426,1136609.0,Eden Gardens,2.0,Kolkata Knight Riders,Rajasthan Royals,8.0,2.0,8.333333333333334,50.0,Medium scoring
1427,1136610.0,Wankhede Stadium,1.0,Mumbai Indians,Kings XI Punjab,9.0,3.0,10.0,60.0,High scoring
1428,1136610.0,Wankhede Stadium,2.0,Kings XI Punjab,Mumbai Indians,9.0,1.0,9.5,57.0,High scoring
1429,1136611.0,M.Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Sunrisers Hyderabad,8.0,2.0,7.333333333333333,44.0,Medium scoring
1430,1136611.0,M.Chinnaswamy Stadium,2.0,Sunrisers Hyderabad,Royal Challengers Bangalore,8.0,1.0,9.333333333333334,56.0,High scoring
1431,1136612.0,Arun Jaitley Stadium,1.0,Delhi Daredevils,Chennai Super Kings,5.0,1.0,6.5,39.0,Medium scoring
1432,1136612.0,Arun Jaitley Stadium,2.0,Chennai Super Kings,Delhi Daredevils,6.0,0.0,7.333333333333333,44.0,Medium scoring
1433,1136613.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Royal Challengers Bangalore,7.0,1.0,7.5,45.0,Medium scoring
1434,1136613.0,Sawai Mansingh Stadium,2.0,Royal Challengers Bangalore,Rajasthan Royals,9.0,1.0,9.166666666666666,55.0,High scoring
1435,1136614.0,Rajiv Gandhi International Stadium,1.0,Sunrisers Hyderabad,Kolkata Knight Riders,9.0,0.0,9.833333333333334,59.0,High scoring
1436,1136614.0,Rajiv Gandhi International Stadium,2.0,Kolkata Knight Riders,Sunrisers Hyderabad,12.0,1.0,11.0,66.0,High scoring
1437,1136615.0,Arun Jaitley Stadium,1.0,Delhi Daredevils,Mumbai Indians,7.0,2.0,7.666666666666667,46.0,Medium scoring
1438,1136615.0,Arun Jaitley Stadium,2.0,Mumbai Indians,Delhi Daredevils,8.0,1.0,9.166666666666666,55.0,High scoring
1439,1136616.0,Maharashtra Cricket Association Stadium,1.0,Kings XI Punjab,Chennai Super Kings,3.0,3.0,4.833333333333333,29.0,Low scoring
1440,1136616.0,Maharashtra Cricket Association Stadium,2.0,Chennai Super Kings,Kings XI Punjab,6.0,3.0,5.5,33.0,Low scoring
1441,1136617.0,Wankhede Stadium,1.0,Sunrisers Hyderabad,Chennai Super Kings,8.0,3.0,7.833333333333333,47.0,Medium scoring
1442,1136617.0,Wankhede Stadium,2.0,Chennai Super Kings,Sunrisers Hyderabad,5.0,3.0,5.5,33.0,Low scoring
1443,1136618.0,Eden Gardens,1.0,Kolkata Knight Riders,Rajasthan Royals,6.0,3.0,7.666666666666667,46.0,Medium scoring
1444,1136618.0,Eden Gardens,2.0,Rajasthan Royals,Kolkata Knight Riders,7.0,1.0,8.5,51.0,Medium scoring
